Date,Day_Wk,nb_crimes,nb_aggravated,nb_simple,nb_vandalism,nb_robbery,nb_larceny,nb_fraud,nb_selected,TEMP,TMAX_C,TMIN_C,DEWP,VISIB,Wind,PRCP,y2012,y2013,y2014,y2015,y2016,y2017,year,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Weekend,DEWP_lag,WDSP_lag,PRCP_lag,TEMP_lag,Season,Summer,Fall,Winter,Spring,heat.index,DayMonth,DayMonth_3,DayMonth1,DayMonth2,DayMonth3,DayMonth1_15_30,LastDayMonth,FirstDayMonth,MidDayMonth,SNOW,Events,Holidays,Snow,Rain,WindxRain,WindxHeatIndex
02/09/13,Saturday,114,6,8,9,3,7,6,23,-6.555555556,-0.611111111,-9,-8.055555556,1.9,22.1,0.49,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,-5.5,15.5,0,-0.833333333,Winter,0,0,1,0,-7,9,1,1,0,0,0,0,0,0,14.8,0,0,1,1,22.1,-154.7
02/10/13,Sunday,197,8,17,10,3,5,2,35,-5.777777778,2.222222222,-9.388888889,-15.05555556,10,10,0.01,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,-8.055555556,22.1,0.49,-6.555555556,Winter,0,0,1,0,-6,10,1,1,0,0,0,0,0,0,0,0,0,0,1,10,-60
02/11/13,Monday,230,3,20,21,4,25,5,44,-0.5,7.222222222,-9.388888889,-5.055555556,7.5,6.1,0,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,-15.05555556,10,0.01,-5.777777778,Winter,0,0,1,0,0,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
02/12/13,Tuesday,204,4,13,23,0,24,13,40,4.666666667,7,2.777777778,-0.888888889,7.8,11.8,0.2,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,-5.055555556,6.1,0,-0.5,Winter,0,0,1,0,3,12,2,0,1,0,0,0,0,0,0,0,0,0,1,11.8,35.4
02/13/13,Wednesday,244,0,19,25,0,25,8,44,2.555555556,6.722222222,-1.111111111,-5,10,8.2,0,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,-0.888888889,11.8,0.2,4.666666667,Winter,0,0,1,0,3,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24.6
02/14/13,Thursday,209,9,14,15,0,28,6,38,2.111111111,5.611111111,-0.5,-4.833333333,10,6.3,0,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,-5,8.2,0,2.555555556,Winter,0,0,1,0,2,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12.6
02/15/13,Friday,253,11,12,14,5,37,9,38,2.833333333,8.277777778,-1.111111111,-2.277777778,8.9,9,0,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,-4.833333333,6.3,0,2.111111111,Winter,0,0,1,0,3,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,27
02/16/13,Saturday,225,2,15,10,7,33,6,29,2.277777778,8.277777778,-1,-1,7.3,6.6,0,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,-2.277777778,9,0,2.833333333,Winter,0,0,1,0,2,16,2,0,1,0,0,0,0,0,0.1,0,0,1,0,0,13.2
02/17/13,Sunday,156,4,10,8,3,25,4,25,-3.388888889,3.277777778,-7.222222222,-9.555555556,5.2,16.9,0.01,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,-1,6.6,0,2.277777778,Winter,0,0,1,0,-3,17,2,0,1,0,0,0,0,0,5.1,0,0,1,1,16.9,-50.7
02/18/13,Monday,159,2,9,15,4,22,6,26,-5.333333333,0.611111111,-8.888888889,-18,10,18.8,0.02,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,-9.555555556,16.9,0.01,-3.388888889,Winter,0,0,1,0,-5,18,2,0,1,0,0,0,0,0,0,0,1,0,1,18.8,-94
02/19/13,Tuesday,194,3,13,12,2,34,8,29,0.555555556,7.222222222,-8.888888889,-10.11111111,10,9.9,0,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,-18,18.8,0.02,-5.333333333,Winter,0,0,1,0,1,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9.9
02/20/13,Wednesday,185,1,9,8,3,19,9,20,2.444444444,7.222222222,-3.222222222,-3.888888889,8.7,13.7,0.45,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,-10.11111111,9.9,0,0.555555556,Winter,0,0,1,0,2,20,2,0,1,0,0,0,0,0,0,0,0,0,1,13.7,27.4
02/21/13,Thursday,185,7,10,5,3,24,11,23,-1.944444444,6.111111111,-3.888888889,-11.66666667,10,15.3,0.01,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,-3.888888889,13.7,0.45,2.444444444,Winter,0,0,1,0,-2,21,3,0,0,1,0,0,0,0,0,0,0,0,1,15.3,-30.6
02/22/13,Friday,217,6,18,12,6,38,5,37,-1,3.277777778,-3.277777778,-7.888888889,10,11.1,0,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,-11.66666667,15.3,0.01,-1.944444444,Winter,0,0,1,0,-1,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,-11.1
02/23/13,Saturday,240,6,14,14,4,36,8,34,1.444444444,3.277777778,-3.222222222,-2.777777778,9.9,4.5,0,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,-7.888888889,11.1,0,-1,Winter,0,0,1,0,1,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5
02/24/13,Sunday,176,5,17,16,2,27,4,38,1.888888889,3.277777778,-1,0.777777778,3.9,11.5,0.53,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,-2.777777778,4.5,0,1.444444444,Winter,0,0,1,0,2,24,3,0,0,1,0,0,0,0,1.8,0,0,1,1,11.5,23
02/25/13,Monday,227,6,16,5,7,24,8,27,0.277777778,5,-2.222222222,-2.555555556,7.4,6.9,0.52,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,0.777777778,11.5,0.53,1.888888889,Winter,0,0,1,0,0,25,3,0,0,1,0,0,0,0,0.2,0,0,1,1,6.9,0
02/26/13,Tuesday,211,7,17,6,9,30,12,32,1.666666667,5,-2.111111111,-1.166666667,9.6,4.7,0.01,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,-2.555555556,6.9,0.52,0.277777778,Winter,0,0,1,0,2,26,3,0,0,1,0,0,0,0,0,0,0,0,1,4.7,9.4
02/27/13,Wednesday,197,1,15,8,5,20,7,27,3.444444444,5,-1.611111111,1.944444444,5.8,16.5,0.25,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,-1.166666667,4.7,0.01,1.666666667,Winter,0,0,1,0,3,27,3,0,0,1,0,0,0,0,0,0,0,0,1,16.5,49.5
02/28/13,Thursday,241,4,15,12,3,32,8,33,2.777777778,6.722222222,0.611111111,1.833333333,7,7,1.12,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,1.944444444,16.5,0.25,3.444444444,Winter,0,0,1,0,3,28,3,0,0,1,3,1,0,0,0,0,0,0,1,7,21
03/01/13,Friday,267,3,17,16,5,33,22,37,3.388888889,6.722222222,0.611111111,-0.833333333,10,7.2,0,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,1.833333333,7,1.12,2.777777778,Spring,0,0,0,1,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,21.6
03/02/13,Saturday,227,6,23,11,4,32,7,40,3.111111111,5.611111111,1.111111111,-3.222222222,10,7.9,0,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,-0.833333333,7.2,0,3.388888889,Spring,0,0,0,1,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23.7
03/03/13,Sunday,181,8,11,11,4,13,6,32,2.777777778,6.111111111,0.611111111,-3.388888889,9.9,7.9,0,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,-3.222222222,7.9,0,3.111111111,Spring,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23.7
03/04/13,Monday,217,1,18,8,2,20,16,28,2,6.111111111,-0.611111111,-4.722222222,9.5,13.8,0,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,-3.388888889,7.9,0,2.777777778,Spring,0,0,0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,27.6
03/05/13,Tuesday,214,2,22,9,6,34,16,36,2.333333333,6.111111111,-0.5,-4.055555556,9.7,11.6,0,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,-4.722222222,13.8,0,2,Spring,0,0,0,1,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23.2
03/06/13,Wednesday,191,6,14,6,6,23,11,26,3.277777778,6.111111111,0,0.333333333,9.1,16,0.03,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,-4.055555556,11.6,0,2.333333333,Spring,0,0,0,1,3,6,1,1,0,0,0,0,0,0,0,0,0,0,1,16,48
03/07/13,Thursday,203,3,17,9,4,21,12,31,1.111111111,5,-1.111111111,-0.888888889,3.6,23,0.05,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,0.333333333,16,0.03,3.277777778,Spring,0,0,0,1,1,7,1,1,0,0,0,0,0,0,2.6,0,0,1,1,23,23
03/08/13,Friday,234,8,13,14,1,26,8,36,-0.722222222,5,-2.222222222,-2.111111111,1.7,16.3,0.24,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,-0.888888889,23,0.05,1.111111111,Spring,0,0,0,1,-1,8,1,1,0,0,0,0,0,0,10.5,0,0,1,1,16.3,-16.3
03/09/13,Saturday,222,5,14,15,4,30,10,35,2.5,5.611111111,-2.222222222,-4.388888889,10,11.4,0.2,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,-2.111111111,16.3,0.24,-0.722222222,Spring,0,0,0,1,2,9,1,1,0,0,0,0,0,0,0,0,0,0,1,11.4,22.8
03/10/13,Sunday,171,6,13,9,2,20,6,30,1.222222222,3.277777778,-2.222222222,-2,9.7,6.3,0,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,-4.388888889,11.4,0.2,2.5,Spring,0,0,0,1,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3
03/11/13,Monday,214,5,16,6,10,22,8,28,4.111111111,10,-2.111111111,0.722222222,10,8.6,0,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,-2,6.3,0,1.222222222,Spring,0,0,0,1,4,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,34.4
03/12/13,Tuesday,216,3,14,8,4,32,5,25,7.277777778,11.72222222,1.722222222,5.888888889,9.3,9,0,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,0.722222222,8.6,0,4.111111111,Spring,0,0,0,1,6,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,54
03/13/13,Wednesday,246,5,15,10,6,41,9,31,8.444444444,11.72222222,3.888888889,2.166666667,9.2,11.4,0.29,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,5.888888889,9,0,7.277777778,Spring,0,0,0,1,7,13,2,0,1,0,0,0,0,0,0,0,0,0,1,11.4,79.8
03/14/13,Thursday,225,1,25,13,4,27,16,42,2.277777778,10.61111111,-2.222222222,-9.055555556,10,12.7,0,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,2.166666667,11.4,0.29,8.444444444,Spring,0,0,0,1,2,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,25.4
03/15/13,Friday,279,4,18,16,5,39,9,39,-2,5,-6.111111111,-14.11111111,10,14.3,0,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,-9.055555556,12.7,0,2.277777778,Spring,0,0,0,1,-2,15,2,0,1,0,2,0,0,1,0,0,0,0,0,0,-28.6
03/16/13,Saturday,231,6,22,12,5,35,9,41,1.611111111,5,-6,-9.722222222,10,8.8,0,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,-14.11111111,14.3,0,-2,Spring,0,0,0,1,2,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,17.6
03/17/13,Sunday,266,6,29,21,4,34,7,56,0.666666667,4.388888889,-2.777777778,-12.05555556,10,8.8,0,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,-9.722222222,8.8,0,1.611111111,Spring,0,0,0,1,1,17,2,0,1,0,0,0,0,0,0,1,0,0,0,0,8.8
03/18/13,Monday,239,5,9,19,6,33,16,34,-2.388888889,3.277777778,-6.111111111,-14.44444444,10,8.3,0,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,-12.05555556,8.8,0,0.666666667,Spring,0,0,0,1,-2,18,2,0,1,0,0,0,0,0,0.9,0,0,1,0,0,-16.6
03/19/13,Tuesday,168,2,8,12,5,23,7,22,0.388888889,2.222222222,-6.111111111,-1.277777778,2.8,18.6,0.26,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,-14.44444444,8.3,0,-2.388888889,Spring,0,0,0,1,0,19,2,0,1,0,0,0,0,0,6.3,0,0,1,1,18.6,0
03/20/13,Wednesday,218,3,20,13,4,31,1,36,-0.055555556,3.888888889,-3.277777778,-6.222222222,8.9,14.2,0.47,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,-1.277777778,18.6,0.26,0.388888889,Spring,0,0,0,1,0,20,2,0,1,0,0,0,0,0,0,0,0,0,1,14.2,0
03/21/13,Thursday,219,5,12,4,5,34,11,22,0.222222222,3.888888889,-3.222222222,-7.277777778,9.2,5.5,0,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,-6.222222222,14.2,0.47,-0.055555556,Spring,0,0,0,1,0,21,3,0,0,1,0,0,0,0,0.3,0,0,1,0,0,0
03/22/13,Friday,211,5,21,11,2,20,4,37,0.944444444,4.388888889,-1.722222222,-6.611111111,9.3,8.5,0.02,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,-7.277777778,5.5,0,0.222222222,Spring,0,0,0,1,1,22,3,0,0,1,0,0,0,0,0,0,0,0,1,8.5,8.5
03/23/13,Saturday,231,7,22,20,7,28,10,50,2.222222222,6.722222222,-1.722222222,-7.777777778,10,14.5,0,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,-6.611111111,8.5,0.02,0.944444444,Spring,0,0,0,1,2,23,3,0,0,1,0,0,0,0,0,0,0,0,0,0,29
03/24/13,Sunday,201,9,10,9,3,30,5,28,3.888888889,8.888888889,-1,-6.444444444,10,10.7,0,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,-7.777777778,14.5,0,2.222222222,Spring,0,0,0,1,4,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,42.8
03/25/13,Monday,233,9,10,10,4,36,9,30,3.777777778,8.888888889,0.611111111,-1.166666667,10,10.1,0,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,-6.444444444,10.7,0,3.888888889,Spring,0,0,0,1,4,25,3,0,0,1,0,0,0,0,0,0,0,0,0,0,40.4
03/26/13,Tuesday,210,2,18,9,5,27,4,30,4.944444444,10,0.611111111,-3.833333333,9.6,10.2,0.05,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,-1.166666667,10.1,0,3.777777778,Spring,0,0,0,1,3,26,3,0,0,1,0,0,0,0,0,0,0,0,1,10.2,30.6
03/27/13,Wednesday,262,8,20,15,4,38,6,43,6.833333333,12.77777778,1.111111111,-6.333333333,10,10.1,0,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,-3.833333333,10.2,0.05,4.944444444,Spring,0,0,0,1,5,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,50.5
03/28/13,Thursday,266,9,25,11,4,29,14,46,5.555555556,12.77777778,2.222222222,-0.5,10,8.5,0,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,-6.333333333,10.1,0,6.833333333,Spring,0,0,0,1,4,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,34
03/29/13,Friday,221,3,18,10,0,26,7,32,8.222222222,13.27777778,3.277777778,-0.611111111,10,7.1,0,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,-0.5,8.5,0,5.555555556,Spring,0,0,0,1,7,29,3,0,0,1,0,0,0,0,0,0,1,0,0,0,49.7
03/30/13,Saturday,244,6,12,27,8,37,7,46,8.222222222,13.27777778,4.388888889,-1.611111111,10,8.6,0.01,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,-0.611111111,7.1,0,8.222222222,Spring,0,0,0,1,6,30,3,0,0,1,0,0,0,0,0,0,0,0,1,8.6,51.6
03/31/13,Sunday,179,7,16,4,3,27,2,28,7.611111111,15,1.111111111,-2.666666667,10,6,0,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,-1.611111111,8.6,0.01,8.222222222,Spring,0,0,0,1,6,31,3,0,0,1,3,1,0,0,0,0,0,0,0,0,36
04/01/13,Monday,277,4,24,8,4,26,27,36,9.444444444,16.72222222,3.888888889,4.055555556,8.4,11.9,0.06,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,-2.666666667,6,0,7.611111111,Spring,0,0,0,1,8,1,1,1,0,0,1,0,1,0,0,0,0,0,1,11.9,95.2
04/02/13,Tuesday,242,3,18,18,3,30,12,40,2.5,6.111111111,-0.611111111,-10.94444444,10,14.3,0.09,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,4.055555556,11.9,0.06,9.444444444,Spring,0,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1,14.3,28.6
04/03/13,Wednesday,244,1,14,7,6,24,11,22,2.944444444,8.277777778,-0.611111111,-11.94444444,10,17,0,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,-10.94444444,14.3,0.09,2.5,Spring,0,0,0,1,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51
04/04/13,Thursday,253,4,15,15,5,21,12,35,5.222222222,13.27777778,-0.5,-10.77777778,10,11.6,0,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,-11.94444444,17,0,2.944444444,Spring,0,0,0,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,34.8
04/05/13,Friday,240,8,15,16,2,24,8,39,7.611111111,13.88888889,0,-3.333333333,10,11.3,0,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,-10.77777778,11.6,0,5.222222222,Spring,0,0,0,1,6,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,67.8
04/06/13,Saturday,236,4,19,11,2,32,7,34,4.944444444,13.88888889,0.611111111,-11.72222222,10,13.1,0,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,-3.333333333,11.3,0,7.611111111,Spring,0,0,0,1,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26.2
04/07/13,Sunday,213,10,13,9,6,27,7,33,5.833333333,12.22222222,0,-4.722222222,10,11,0,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,-11.72222222,13.1,0,4.944444444,Spring,0,0,0,1,4,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,44
04/08/13,Monday,261,4,16,10,4,29,7,32,10.38888889,17.22222222,0,3.777777778,10,10.7,0,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,-4.722222222,11,0,5.833333333,Spring,0,0,0,1,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,96.3
04/09/13,Tuesday,229,7,15,9,4,31,12,33,11.72222222,22.22222222,7,5.333333333,9.3,7.8,0.06,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,3.777777778,10.7,0,10.38888889,Spring,0,0,0,1,11,9,1,1,0,0,0,0,0,0,0,0,0,0,1,7.8,85.8
04/10/13,Wednesday,211,1,22,12,5,22,9,36,8.611111111,11.11111111,7.222222222,5.444444444,10,5.4,0.05,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,5.333333333,7.8,0.06,11.72222222,Spring,0,0,0,1,8,10,1,1,0,0,0,0,0,0,0,0,0,0,1,5.4,43.2
04/11/13,Thursday,214,6,14,12,4,34,8,35,7.944444444,12.22222222,6.722222222,5.222222222,6.9,6.5,0.19,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,5.444444444,5.4,0.05,8.611111111,Spring,0,0,0,1,7,11,2,0,1,0,0,0,0,0,0,0,0,0,1,6.5,45.5
04/12/13,Friday,231,6,14,14,6,37,7,37,4.611111111,6.722222222,3,1.388888889,8.4,13.4,0.07,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,5.222222222,6.5,0.19,7.944444444,Spring,0,0,0,1,3,12,2,0,1,0,0,0,0,0,0,0,0,0,1,13.4,40.2
04/13/13,Saturday,257,8,23,13,3,38,7,45,4.722222222,10.61111111,2,1.944444444,7.4,10.5,0.31,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,1.388888889,13.4,0.07,4.611111111,Spring,0,0,0,1,3,13,2,0,1,0,0,0,0,0,0,0,0,0,1,10.5,31.5
04/14/13,Sunday,186,7,15,29,4,22,6,51,8.722222222,12.77777778,2.222222222,0.388888889,10,8,0.02,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,1.944444444,10.5,0.31,4.722222222,Spring,0,0,0,1,7,14,2,0,1,0,0,0,0,0,0,0,0,0,1,8,56
04/15/13,Monday,339,10,14,6,3,27,15,30,7.166666667,12.77777778,3.277777778,-0.833333333,10,9.2,0,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,0.388888889,8,0.02,8.722222222,Spring,0,0,0,1,5,15,2,0,1,0,2,0,0,1,0,1,0,0,0,0,46
04/16/13,Tuesday,198,6,10,12,9,26,10,30,10,17.77777778,3.277777778,3.111111111,10,11.1,0,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,-0.833333333,9.2,0,7.166666667,Spring,0,0,0,1,9,16,2,0,1,0,0,0,0,0,0,0,0,0,0,0,99.9
04/17/13,Wednesday,193,4,15,16,5,26,3,37,14.27777778,18.88888889,3.888888889,4.555555556,10,11.5,0,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,3.111111111,11.1,0,10,Spring,0,0,0,1,13,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,149.5
04/18/13,Thursday,207,10,21,9,5,26,10,40,10.55555556,18.88888889,7.222222222,1.833333333,10,9.7,0,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,4.555555556,11.5,0,14.27777778,Spring,0,0,0,1,9,18,2,0,1,0,0,0,0,0,0,0,0,0,0,0,87.3
04/19/13,Friday,171,6,14,9,7,21,7,30,16.22222222,23.88888889,7.222222222,10.94444444,9.5,13.6,0,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,1.833333333,9.7,0,10.55555556,Spring,0,0,0,1,16,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,217.6
04/20/13,Saturday,217,6,15,8,6,44,10,30,14.16666667,23.88888889,8.888888889,7.666666667,8.9,14.9,0.4,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,10.94444444,13.6,0,16.22222222,Spring,0,0,0,1,13,20,2,0,1,0,0,0,0,0,0,1,0,0,1,14.9,193.7
04/21/13,Sunday,180,1,17,20,6,26,6,40,7.111111111,18.27777778,2.777777778,-5.833333333,10,11.2,0.03,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,7.666666667,14.9,0.4,14.16666667,Spring,0,0,0,1,5,21,3,0,0,1,0,0,0,0,0,0,0,0,1,11.2,56
04/22/13,Monday,190,2,14,15,3,32,5,31,6.222222222,10,2.222222222,-0.944444444,10,10.1,0,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,-5.833333333,11.2,0.03,7.111111111,Spring,0,0,0,1,4,22,3,0,0,1,0,0,0,0,0,0,0,0,0,0,40.4
04/23/13,Tuesday,182,7,15,7,2,27,9,29,5.444444444,9.388888889,2.222222222,2.166666667,6.2,14,0,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,-0.944444444,10.1,0,6.222222222,Spring,0,0,0,1,4,23,3,0,0,1,0,0,0,0,0,1,0,0,0,0,56
04/24/13,Wednesday,205,3,13,10,5,39,11,26,9.944444444,20.61111111,5,6.166666667,6.9,12.6,0.13,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,2.166666667,14,0,5.444444444,Spring,0,0,0,1,9,24,3,0,0,1,0,0,0,0,0,0,0,0,1,12.6,113.4
04/25/13,Thursday,240,6,16,11,3,39,5,34,13.38888889,20.61111111,6.111111111,3.666666667,9.9,11.9,0.03,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,6.166666667,12.6,0.13,9.944444444,Spring,0,0,0,1,12,25,3,0,0,1,0,0,0,0,0,0,0,0,1,11.9,142.8
04/26/13,Friday,248,8,15,12,5,42,7,35,9.666666667,18.88888889,7.222222222,2.444444444,10,8.8,0,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,3.666666667,11.9,0.03,13.38888889,Spring,0,0,0,1,8,26,3,0,0,1,0,0,0,0,0,1,0,0,0,0,70.4
04/27/13,Saturday,239,6,25,18,5,35,3,50,9.555555556,13.27777778,5.611111111,3.388888889,10,5.2,0,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,2.444444444,8.8,0,9.666666667,Spring,0,0,0,1,8,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,41.6
04/28/13,Sunday,238,6,18,15,8,43,4,41,11.61111111,17.22222222,5.611111111,2.888888889,10,8.4,0,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,3.388888889,5.2,0,9.555555556,Spring,0,0,0,1,10,28,3,0,0,1,0,0,0,0,0,1,0,0,0,0,84
04/29/13,Monday,259,7,16,13,5,48,12,37,13.22222222,20,6.722222222,3.833333333,10,8.8,0,0,1,0,0,0,0,2013,0,1,0,0,0,0,0,0,2.888888889,8.4,0,11.61111111,Spring,0,0,0,1,12,29,3,0,0,1,0,0,0,0,0,0,0,0,0,0,105.6
04/30/13,Tuesday,211,5,11,13,3,24,7,30,12.33333333,20,8.277777778,-0.555555556,10,7,0,0,1,0,0,0,0,2013,0,0,0,0,0,1,0,0,3.833333333,8.8,0,13.22222222,Spring,0,0,0,1,11,30,3,0,0,1,3,1,0,0,0,0,0,0,0,0,77
05/01/13,Wednesday,313,7,22,20,5,31,17,50,11.77777778,16.11111111,7.222222222,3,10,6.1,0,0,1,0,0,0,0,2013,0,0,0,0,0,0,1,0,-0.555555556,7,0,12.33333333,Spring,0,0,0,1,10,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,61
05/02/13,Thursday,233,11,17,8,6,33,5,38,13.27777778,21.11111111,7.222222222,5.333333333,10,6.8,0,0,1,0,0,0,0,2013,0,0,0,0,1,0,0,0,3,6.1,0,11.77777778,Spring,0,0,0,1,12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,81.6
05/03/13,Friday,274,11,18,12,2,36,6,48,9.388888889,11.11111111,6.722222222,4.5,10,10.1,0,0,1,0,0,0,0,2013,1,0,0,0,0,0,0,0,5.333333333,6.8,0,13.27777778,Spring,0,0,0,1,8,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,80.8
05/04/13,Saturday,228,5,17,17,2,25,5,41,9.5,11.72222222,6.722222222,4.055555556,10,6.8,0,0,1,0,0,0,0,2013,0,0,1,0,0,0,0,1,4.5,10.1,0,9.388888889,Spring,0,0,0,1,8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,54.4
05/05/13,Sunday,217,6,10,17,7,37,5,33,8.5,11.72222222,4.388888889,4,9.9,7.7,0,0,1,0,0,0,0,2013,0,0,0,1,0,0,0,1,4.055555556,6.8,0,9.5,Spring,0,0,0,1,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,53.9
